episode,total_reward,steps,win
1356,1,1,1
1357,1,1,1
1358,-1,1,0
1359,1,1,1
1360,-2,1,0
1361,-2,1,0
1362,-1,1,0
1363,-1,2,0
1364,-1,1,0
1365,1,2,1
1366,-1,2,0
1367,2,1,1
1368,-2,1,0
1369,-1,1,0
1370,1.5,1,1
1371,1,3,1
1372,-1,2,0
1373,2,1,1
1374,1,2,1
1375,1,2,1
1376,-2,1,0
1377,-1,1,0
1378,2,1,1
1379,1.5,1,1
1380,1.5,1,1
1381,-1,1,0
1382,1,2,1
1383,-1,2,0
1384,-1,1,0
1385,-2,2,0
1386,-1,2,0
1387,-1,2,0
1388,2,1,1
1389,-2,1,0
1390,1,1,1
1391,-2,2,0
1392,0,1,0
1393,-2,1,0
1394,1,2,1
1395,-1,1,0
1396,1,1,1
1397,1,2,1
1398,-1,2,0
1399,1,1,1
1400,1,1,1
1401,1,2,1
1402,-1,1,0
1403,1,1,1
1404,-1,1,0
1405,-1,1,0
1406,-1,2,0
1407,-1,2,0
1408,-2,1,0
1409,1.5,1,1
1410,1,1,1
1411,0,1,0
1412,-1,2,0
1413,1,1,1
1414,-1,1,0
1415,1,1,1
1416,-1,1,0
1417,-1,1,0
1418,1,1,1
1419,1,1,1
1420,-1,1,0
1421,0,3,0
1422,-1,2,0
1423,-1,1,0
1424,-1,1,0
1425,1,1,1
1426,1,1,1
1427,1,1,1
1428,1,2,1
1429,-1,1,0
1430,1,2,1
1431,-1,1,0
1432,1,5,1
1433,1,1,1
1434,1,2,1
1435,0,3,0
1436,-2,2,0
1437,-1,1,0
1438,1,2,1
1439,0,3,0
1440,-1,1,0
1441,-1,1,0
1442,1,2,1
1443,-1,1,0
1444,1,1,1
1445,-1,3,0
1446,1,1,1
1447,1,1,1
1448,-2,1,0
1449,1,3,1
1450,-1,2,0
1451,-1,1,0
1452,1,1,1
1453,-1,2,0
1454,1,2,1
1455,2,2,1
1456,-1,2,0
1457,0,1,0
1458,-1,1,0
1459,1,1,1
1460,-1,3,0
1461,1,1,1
1462,1,1,1
1463,-1,2,0
1464,-1,1,0
1465,1,1,1
1466,2,1,1
1467,-1,1,0
1468,-1,2,0
1469,-1,1,0
1470,2,1,1
1471,0,1,0
1472,1,1,1
1473,-1,1,0
1474,-2,1,0
1475,1,2,1
1476,-1,1,0
1477,1,2,1
1478,-1,1,0
1479,-1,1,0
1480,-1,2,0
1481,-1,1,0
1482,-1,3,0
1483,-1,1,0
1484,0,1,0
1485,2,1,1
1486,-1,2,0
1487,-1,1,0
1488,1.5,1,1
1489,-1,2,0
1490,1,1,1
1491,-1,1,0
1492,1,1,1
1493,-1,1,0
1494,1,1,1
1495,1.5,1,1
1496,0,1,0
1497,1,3,1
1498,0,1,0
1499,-1,1,0
1500,-1,1,0
1501,-1,1,0
1502,1.5,1,1
1503,-1,1,0
1504,-1,1,0
1505,-2,1,0
1506,0,1,0
1507,-1,2,0
1508,-2,1,0
1509,1,1,1
1510,1,2,1
1511,-1,1,0
1512,2,2,1
1513,-1,1,0
1514,-2,1,0
1515,1,1,1
1516,-1,2,0
1517,-1,1,0
1518,2,2,1
1519,1,1,1
1520,1,1,1
1521,1,1,1
1522,-1,2,0
1523,-1,1,0
1524,-1,2,0
1525,1,2,1
1526,-1,1,0
1527,-1,1,0
1528,-2,3,0
1529,-1,1,0
1530,-1,1,0
1531,1,2,1
1532,-1,1,0
1533,-2,1,0
1534,1,1,1
1535,1,1,1
1536,1,1,1
1537,1,1,1
1538,-1,1,0
1539,2,1,1
1540,-1,1,0
1541,-1,1,0
1542,1,1,1
1543,-1,1,0
1544,1,1,1
1545,1.5,1,1
1546,-1,2,0
1547,-1,2,0
1548,1,1,1
1549,1,1,1
1550,1,1,1
1551,-1,1,0
1552,-1,1,0
1553,-2,1,0
