episode,total_reward,steps,win
544,-1,2,0
545,-1,1,0
546,-1,1,0
547,-2,1,0
548,-2,1,0
549,1,1,1
550,-1,1,0
551,1,1,1
552,-1,1,0
553,-2,1,0
554,-1,1,0
555,-1,1,0
556,-1,2,0
557,2,1,1
558,-1,1,0
559,1,1,1
560,-1,2,0
561,-2,1,0
562,2,1,1
563,-1,1,0
564,1.0,1,1
565,1,1,1
566,-2,1,0
567,-1,1,0
568,1,2,1
569,-2,2,0
570,2,1,1
571,-1,1,0
572,1,1,1
573,1,1,1
574,2,1,1
575,-1,1,0
576,2,2,1
577,1,2,1
578,-2,1,0
579,1,1,1
580,-2,1,0
581,-2,1,0
582,-2,1,0
583,-1,1,0
584,-2,1,0
585,-2,1,0
586,-1,1,0
587,-1,2,0
588,-2,2,0
589,-1,2,0
590,-2,1,0
591,-1,1,0
592,-1,1,0
593,-1,2,0
594,-1,2,0
595,-1,1,0
596,-1,1,0
597,0,1,0
598,1,1,1
599,2,1,1
600,-1,1,0
601,-1,2,0
602,-1,1,0
603,-1,1,0
604,-1,1,0
605,-1,1,0
606,1,2,1
607,-1,1,0
608,-2,1,0
609,-1,1,0
610,-1,1,0
611,1,1,1
612,-1,1,0
613,-1,1,0
614,-1,1,0
615,2,1,1
616,1,1,1
617,-1,1,0
618,-2,1,0
619,1,2,1
620,-1,3,0
621,1,1,1
622,-1,1,0
623,-2,1,0
624,1.0,1,1
625,-1,1,0
626,-1,1,0
627,-1,1,0
628,0,1,0
629,-1,2,0
630,-2,1,0
631,1,1,1
632,0,1,0
633,-2,1,0
634,-1,1,0
635,-1,1,0
636,-1,1,0
637,1,1,1
638,-1,1,0
639,-1,2,0
640,2,1,1
641,-1,1,0
642,-2,2,0
643,-2,1,0
644,-2,1,0
645,-1,1,0
646,-1,1,0
647,-1,1,0
648,-2,1,0
649,1,1,1
650,1,1,1
651,-2,1,0
652,2,1,1
653,-1,1,0
654,1,1,1
655,1,1,1
656,1,2,1
657,-1,1,0
658,-1,1,0
659,-1,2,0
660,1,1,1
661,-2,1,0
662,-1,1,0
663,-1,2,0
664,-1,1,0
665,1,1,1
666,1,1,1
667,-2,1,0
668,-1,1,0
669,1,1,1
670,-2,2,0
671,-2,1,0
672,-1,1,0
673,-2,2,0
674,1,1,1
675,-1,1,0
676,-1,1,0
677,-2,1,0
678,-1,1,0
679,-1,1,0
680,-2,2,0
681,-2,1,0
682,1,1,1
683,-1,1,0
684,1,1,1
685,1,1,1
686,2,1,1
687,-2,1,0
688,-1,1,0
689,2,1,1
690,-1,1,0
691,0,2,0
692,1,2,1
693,-1,1,0
694,1,1,1
695,2,1,1
696,-1,1,0
697,2,1,1
698,-1,1,0
699,-1,1,0
700,-2,1,0
701,-2,1,0
702,-2,1,0
703,-2,1,0
704,-2,2,0
705,-2,2,0
706,2,1,1
707,-2,1,0
708,-2,1,0
709,2,1,1
710,1,1,1
711,-1,1,0
712,-1,1,0
713,2,1,1
714,1,1,1
715,-1,1,0
716,1,2,1
717,0,3,0
718,-1,1,0
719,-1,1,0
720,-1,1,0
721,-1,1,0
722,-1,1,0
723,2,1,1
724,-2,1,0
725,-2,1,0
726,-1,1,0
727,-1,2,0
728,-1,1,0
729,1,2,1
730,-2,1,0
731,1.0,1,1
732,-2,1,0
733,-2,1,0
734,1,1,1
735,1,1,1
736,-1,1,0
737,1,1,1
738,-2,1,0
739,-2,1,0
740,-1,1,0
741,-2,1,0
742,-2,2,0
743,-1,2,0
744,1,1,1
745,-1,1,0
746,0,1,0
747,2,1,1
748,-1,1,0
749,0,1,0
750,1,2,1
751,1.0,1,1
752,2,1,1
753,-2,1,0
754,-1,1,0
755,1,1,1
756,-2,1,0
757,2,1,1
758,-1,1,0
759,-2,1,0
760,-2,1,0
761,-2,2,0
762,1.0,1,1
763,-1,1,0
764,2,1,1
765,1.0,1,1
766,-1,1,0
767,1,2,1
768,2,1,1
769,-2,1,0
