episode,total_reward,steps,win
530,1.5,1,1
531,-1,2,0
532,-1,1,0
533,1,2,1
534,-1,1,0
535,-1,2,0
536,-1,1,0
537,-1,1,0
538,0,1,0
539,1,2,1
540,-1,1,0
541,1,1,1
542,-1,1,0
543,1,3,1
544,0,1,0
545,-1,1,0
546,-1,1,0
547,1,1,1
548,1,2,1
549,1,1,1
550,-1,1,0
551,-1,1,0
552,-1,2,0
553,0,2,0
554,1,1,1
555,-1,1,0
556,-1,4,0
557,1,1,1
558,-1,1,0
559,0,1,0
560,-1,1,0
561,-1,1,0
562,-1,1,0
563,-1,1,0
564,1.5,1,1
565,-1,1,0
566,-1,1,0
567,1,1,1
568,1,2,1
569,1,1,1
570,-1,1,0
571,-1,1,0
572,-1,1,0
573,-1,1,0
574,-1,2,0
575,1,3,1
576,-1,1,0
577,1,2,1
578,-1,1,0
579,-1,1,0
580,-1,2,0
581,-1,1,0
582,-1,1,0
583,-1,1,0
584,1,2,1
585,-1,1,0
586,-1,2,0
587,1,1,1
588,-1,1,0
589,-1,1,0
590,1,3,1
591,-1,1,0
592,-1,3,0
593,-1,1,0
594,1,2,1
595,-1,1,0
596,1,1,1
597,1,4,1
598,-1,1,0
599,-1,1,0
600,1,2,1
601,1,1,1
602,1,1,1
603,1,1,1
604,-1,1,0
605,1,1,1
606,1,1,1
607,-1,1,0
608,1,1,1
609,-1,1,0
610,1,2,1
611,-1,1,0
612,1,1,1
613,-1,1,0
614,1,1,1
615,-1,1,0
616,-1,1,0
617,1,1,1
618,1,1,1
619,1,2,1
620,-1,1,0
621,1,1,1
622,-1,1,0
623,0,1,0
624,1,1,1
625,1.5,1,1
626,1,1,1
627,-1,2,0
628,-1,1,0
629,-1,1,0
630,-1,1,0
631,1,1,1
632,-1,1,0
633,1,2,1
634,-1,2,0
635,-1,1,0
636,0,1,0
637,-1,1,0
638,-1,1,0
639,-1,2,0
640,-1,1,0
641,-1,2,0
642,1,1,1
643,-1,1,0
644,1,1,1
645,1,1,1
646,-1,1,0
647,-1,2,0
648,-1,2,0
649,-1,2,0
650,1,2,1
651,-1,1,0
652,-1,2,0
653,-1,1,0
654,-1,1,0
655,-1,2,0
656,1,1,1
657,-1,1,0
658,-1,1,0
659,1,2,1
660,1,1,1
661,-1,1,0
662,-1,2,0
663,-1,1,0
664,-1,1,0
665,1,1,1
666,1,1,1
667,-1,1,0
668,1.5,1,1
669,-1,2,0
670,-1,2,0
671,-1,1,0
672,-1,1,0
673,-1,1,0
674,-1,3,0
675,-1,1,0
676,1,2,1
677,1,1,1
678,0,2,0
679,1,1,1
680,-1,2,0
681,1,2,1
682,-1,1,0
683,1,2,1
684,-1,1,0
685,-1,1,0
686,-1,1,0
687,1,1,1
688,-1,2,0
689,-1,1,0
690,-1,1,0
691,-1,1,0
692,-1,1,0
693,-1,1,0
694,-1,1,0
695,0,1,0
696,-1,1,0
697,-1,1,0
698,-1,2,0
699,1,1,1
700,-1,2,0
701,-1,2,0
702,1,1,1
703,-1,2,0
704,0,1,0
705,1,2,1
706,-1,1,0
707,1,1,1
708,-1,2,0
709,0,2,0
710,1,1,1
711,1,1,1
712,1,2,1
713,1,1,1
714,1,1,1
715,1,1,1
716,-1,1,0
717,1,1,1
718,-1,2,0
719,-1,1,0
720,-1,2,0
721,1,1,1
722,-1,1,0
723,1,1,1
724,-1,1,0
725,-1,1,0
726,-1,1,0
727,-1,1,0
728,1,2,1
729,-1,1,0
730,-1,1,0
731,-1,1,0
732,1,1,1
733,-1,1,0
734,1.5,1,1
735,-1,1,0
736,-1,1,0
737,1,1,1
738,1,2,1
739,0,1,0
740,-1,1,0
741,-1,1,0
742,1,2,1
743,-1,1,0
744,0,2,0
745,-1,1,0
746,-1,2,0
747,-1,1,0
748,1,1,1
749,1,2,1
750,-1,1,0
751,1,2,1
752,0,1,0
753,1,1,1
754,0,1,0
755,1,2,1
756,-1,1,0
757,-1,2,0
758,1,1,1
759,-1,1,0
760,-1,1,0
761,-1,2,0
762,1,2,1
763,-1,1,0
764,-1,3,0
765,-1,1,0
766,1,1,1
767,1,1,1
768,1,1,1
769,-1,1,0
770,1.5,1,1
