episode,total_reward,steps,win
740,-1,1,0
741,-1,1,0
742,1,1,1
743,-1,1,0
744,0,1,0
745,2,1,1
746,1.5,1,1
747,-1,1,0
748,2,1,1
749,1,1,1
750,1,2,1
751,-2,1,0
752,0,1,0
753,1,2,1
754,1,2,1
755,-2,1,0
756,-1,2,0
757,-2,1,0
758,2,1,1
759,-1,1,0
760,2,1,1
761,-1,1,0
762,-2,1,0
763,-1,1,0
764,2,1,1
765,-2,2,0
766,1,1,1
767,1,1,1
768,-2,1,0
769,-1,1,0
770,1,1,1
771,2,1,1
772,0,1,0
773,-2,1,0
774,1,1,1
775,-1,1,0
776,1,1,1
777,0,1,0
778,-2,1,0
779,-1,1,0
780,1,1,1
781,-1,1,0
782,-2,1,0
783,-2,1,0
784,-2,1,0
785,-1,1,0
786,0,1,0
787,-1,1,0
788,1,1,1
789,2,1,1
790,-1,1,0
791,-1,2,0
792,0,1,0
793,-1,1,0
794,-1,1,0
795,-1,1,0
796,-2,1,0
797,-1,1,0
798,-2,2,0
799,1,3,1
800,0,1,0
801,-1,2,0
802,-1,1,0
803,-2,1,0
804,-1,1,0
805,-1,1,0
806,-2,1,0
807,1,1,1
808,2,1,1
809,-1,1,0
810,1,1,1
811,-1,1,0
812,-1,1,0
813,-1,1,0
814,-1,1,0
815,-1,1,0
816,-1,1,0
817,-2,2,0
818,-2,1,0
819,-1,1,0
820,-1,1,0
821,2,1,1
822,2,1,1
823,-2,1,0
824,-1,1,0
825,-1,1,0
826,-1,1,0
827,-2,1,0
828,-2,1,0
829,-1,1,0
830,-1,1,0
831,-2,2,0
832,-1,1,0
833,-1,1,0
834,1,2,1
835,-1,1,0
836,-1,2,0
837,-2,1,0
838,-1,1,0
839,1,1,1
840,-1,1,0
841,-2,1,0
842,-2,1,0
843,2,1,1
844,-2,1,0
845,-1,1,0
846,-1,1,0
847,-1,1,0
848,-1,1,0
849,-1,2,0
850,-2,1,0
851,-2,1,0
852,-1,1,0
853,1,1,1
854,1,1,1
855,0,1,0
856,-1,1,0
857,-1,1,0
858,1,2,1
859,-1,1,0
860,2,1,1
861,-2,1,0
862,-1,2,0
863,-1,1,0
864,-2,1,0
865,-1,1,0
866,2,1,1
867,2,1,1
868,-2,1,0
869,-1,1,0
870,2,1,1
871,-2,1,0
872,-1,1,0
873,0,1,0
874,1,1,1
875,-1,1,0
876,-1,1,0
877,-2,2,0
878,-1,1,0
879,2,1,1
880,-1,2,0
881,2,1,1
882,1,2,1
883,-1,1,0
884,-1,1,0
885,1,2,1
886,1,1,1
887,-1,1,0
888,0,1,0
889,1,1,1
890,-1,1,0
891,-1,2,0
892,1,2,1
893,1,1,1
894,-2,2,0
895,-2,2,0
896,-1,1,0
897,-1,3,0
898,2,1,1
899,-2,1,0
900,-2,1,0
901,-2,1,0
902,-1,1,0
903,-1,3,0
904,1,1,1
905,-2,1,0
906,1,1,1
907,1,1,1
908,-1,3,0
909,2,1,1
910,-2,2,0
911,-1,1,0
912,-2,1,0
913,2,1,1
914,1,1,1
915,-2,1,0
916,-1,1,0
917,2,1,1
918,-1,1,0
919,1,1,1
920,-1,1,0
921,1,1,1
922,1,1,1
923,1,1,1
924,1,1,1
925,-2,1,0
926,2,1,1
927,-1,1,0
928,-2,1,0
929,1,2,1
930,-1,1,0
931,2,2,1
932,-1,1,0
933,1.5,1,1
934,0,1,0
935,-1,1,0
936,1,1,1
937,-1,1,0
938,-1,1,0
939,1,1,1
940,-2,1,0
941,-1,1,0
942,-1,1,0
943,-2,1,0
944,-2,1,0
945,1,1,1
946,1,1,1
947,1.5,1,1
948,-2,1,0
949,-1,2,0
950,-1,1,0
951,-1,1,0
952,-1,1,0
953,-1,2,0
954,-1,1,0
955,-1,1,0
956,-1,1,0
957,-2,2,0
958,1,2,1
959,1,1,1
960,-1,1,0
961,1,1,1
962,-1,1,0
963,1,1,1
964,0,1,0
965,1,1,1
966,2,1,1
967,-1,1,0
968,-1,1,0
969,2,1,1
970,-1,1,0
971,1,1,1
972,-2,1,0
973,1,2,1
974,-2,1,0
975,2,2,1
976,1,1,1
977,-1,1,0
978,1,2,1
979,2,1,1
980,-1,3,0
981,-1,1,0
982,-1,1,0
983,2,1,1
984,-1,1,0
985,-1,1,0
986,1,1,1
987,-2,1,0
988,0,1,0
989,-2,1,0
990,-1,1,0
991,1,1,1
992,1,1,1
993,-1,1,0
994,-1,1,0
995,-1,1,0
996,-2,2,0
997,-2,1,0
998,-2,1,0
999,-1,1,0
1000,2,1,1
1001,1.5,1,1
1002,1,1,1
1003,-1,1,0
1004,1,1,1
1005,-1,1,0
1006,-1,1,0
1007,-1,1,0
1008,-1,1,0
1009,-1,1,0
1010,-1,1,0
1011,1.5,1,1
1012,-1,1,0
1013,-2,1,0
1014,0,1,0
1015,1,1,1
1016,1,2,1
1017,-2,1,0
1018,-1,2,0
1019,-1,1,0
1020,0,1,0
1021,1,1,1
1022,-2,1,0
1023,1,1,1
1024,-2,1,0
1025,-1,1,0
1026,-1,1,0
1027,0,1,0
1028,1,1,1
1029,1,1,1
1030,1,1,1
1031,1,1,1
1032,-1,1,0
1033,-2,2,0
1034,-1,1,0
1035,-2,1,0
1036,-1,1,0
1037,-1,1,0
1038,-1,1,0
1039,-1,2,0
1040,-2,1,0
1041,1,3,1
1042,-1,1,0
1043,-2,1,0
1044,2,1,1
1045,1,1,1
1046,1,3,1
1047,-2,1,0
1048,1,1,1
1049,-1,1,0
1050,-1,2,0
1051,-2,3,0
1052,-1,1,0
1053,2,1,1
1054,1,1,1
1055,-1,1,0
1056,-1,1,0
1057,-1,1,0
1058,-1,1,0
1059,1,1,1
1060,-1,1,0
1061,1,1,1
1062,1,3,1
1063,0,1,0
1064,1,1,1
1065,1,1,1
